id,title,comb_feat
19366,Josie and the Pussycats,Comedy Music manager pop secret small town garage musician music friendship industry fame conspiracy subliminal  rock band culture woman director messages fortune record deal popular pawns Universal Pictures Marc Platt Productions Metro-Goldwyn-Mayer (MGM) Riverdale Productions 5.3
204082,Homefront,Action Thriller based on novel drug dealer ex-cop rural setting undercover cop methamphetamine motorcycle gang drug revenge motive father daughter relationship lousiana bayou Millennium Films Open Road Films 6.4
24100,The Little Vampire,Family Horror based on novel vampire bite independent film fang vamp New Line Cinema 6.1
1599,I Heart Huckabees,Comedy Romance sex detective jealousy humor protest wife celebrity rivalry independent film religion universe anger nature husband existentialism enviroment issues Fox Searchlight Pictures Scott Rudin Productions Qwerty Films N1 European Film Produktions GmbH & Co. KG Kanzeon Huckabee's 6.2
5550,RoboCop 3,Action Adventure Crime Science Fiction Thriller cyborg dystopia police sequel cyberpunk policeman robocop Orion Pictures 4.2
30379,Megiddo: The Omega Code 2,Action Science Fiction Thriller dystopia Infinity Omnimedia TBN Films 3.6
42586,Darling Lili,Drama Comedy Thriller Music Romance spy uncle Paramount Pictures Geoffrey Productions 4.9
17709,Dudley Do-Right,Comedy Family Romance based on cartoon mountie Universal Pictures Joseph M. Singer Entertainment Davis Entertainment 3.8
287948,The Transporter Refueled,Thriller Action Crime transporter sequel suspense car bank heist action EuropaCorp 5.2
7548,The Libertine,Drama Romance london england sex dying and death poet theatre milieu monolog monkey alcoholic First Choice Films Isle of Man Film 5.9
9075,Black Book,Drama Thriller War in love with enemy netherlands world war ii prosecution CoBo Fund Studio Babelsberg Motel Films Motion Investment Group Egoli Tossell Film AG Filmförderungsanstalt (FFA) Nederlands Fonds voor de Film Medienboard Berlin-Brandenburg uFilm Le Tax Shelter du Gouvernement Fédéral de Belgique Fu Works Hector BV Media Programme of the European Community Euroimages Fund of the Council of Europe VIP 4 Medienfonds ContentFilm International Clockwork Pictures 7.2
11661,Joyeux Noël,Romance Drama History War Music holiday world war i hostility singer singing christmas Senator Film Produktion Media Pro Pictures TF1 Films Production Nord-Ouest Productions The Bureau Artémis Productions Les Productions de la Guéville 7.2
109513,Hit & Run,Action Comedy Romance witness protection getaway driver duringcreditsstinger Primate Pictures Kim and Jim Productions Panay Films Exclusive Media Group 5.5
12085,Mad Money,Action Comedy Crime gang hoodlum woman director Millennium Films verture Films 5.9
204922,Before I Go to Sleep,Mystery Thriller amnesia therapist aggression hospital flashback StudioCanal Scott Free Productions Millennium Films Film i Väst Filmgate Films Clarius Entertainment 6.2
38985,Sorcerer,Action Thriller Adventure dynamite car journey nicaragua criminal bandit explosives latin america rope bridge transport nitroglycerin oil company existentialism dangerous mission Paramount Pictures Universal Pictures Film Properties International N.V. 7.4
44113,Stone,Drama prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict house fire Stone Productions Mimran Schur Pictures 5.2
21494,Moliere,Romance Drama Comedy playwright 6.7
164457,Out of the Furnace,Thriller Drama Crime prison brother brother relationship drug dealer brother revenge drug use car accident justice family bare knuckle fighting rust belt neo-noir manslaughter social decay ptsd Appian Way Scott Free Productions Relativity Media Energy Entertainment Red Granite Pictures 6.5
4566,Michael Clayton,Drama Mystery Crime killing restaurant chambers of a barrister scandal pretended suicide lawsuit car bomb business ethics crooked lawyer Castle Rock Entertainment Mirage Enterprises Section Eight Productions 6.5
17795,My Fellow Americans,Comedy Drama white house usa president national security agency (nsa) danger sable writ Warner Bros. Storyline Entertainment Peters Entertainment 6.3
1073,Arlington Road,Drama Thriller Mystery bomb terrorist fbi professor paranoia college wife politics army murder suspense neighbor agent blueprint classified neo-noir Lakeshore Entertainment Screen Gems Arlington Road Productions Corporation Gorai / Samuelson Productions Samuelson Productions 7.0
153158,Underdogs,Animation Adventure Romance soccer 100 Bares Ministerio de Cultura Instituto de Crédito Oficial (ICO) Televisión Federal (Telefe) 369 Productions Catmandu Branded Entertainment JEMPSA Plural - Jempsa Prana Animation Studios 6.0
81836,To Rome with Love,Romance Comedy rome expatriate episodic Gravier Productions Medusa Film Mediapro Perdido Productions 5.6
10724,Firefox,Science Fiction Action Adventure Thriller flying pilot kampfjet false identity assault suspense Malpaso Productions 5.5
9473,"South Park: Bigger, Longer & Uncut",Animation Comedy Music gay mount rushmore national memorial swear word mephisto hell world supremacy elementary school saddam hussein blood splatter atheist sequel surrealism friends who hate each other satan based on tv series cartoon sex child swearing visions of hell u.s. canada war shot to death adult animation south park colorado Paramount Pictures Scott Rudin Productions Comedy Central Warner Bros. Comedy Central Films Comedy Partners 7.1
2196,Death at a Funeral,Comedy Drama brother brother relationship farewell father son relationship age difference parents kids relationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drug trip arrogance female corpse Sidney Kimmel Entertainment Parabolic Pictures Stable Way Entertainment Target Media Entertainment VIP 2 Medienfonds VIP 1 Medienfonds 6.9
1499,Teenage Mutant Ninja Turtles III,Action Adventure Comedy Family Fantasy Science Fiction japan time travel ninja New Line Cinema Golden Harvest Pictures Clearwater Holdings Limited 5.1
20857,Hardball,Comedy Romance gay Paramount Pictures GHS Productions KG Munich Film Partners & Company (MFP) GHS Productions Nides/McCormick Productions 6.3
82693,Silver Linings Playbook,Drama Comedy Romance dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles The Weinstein Company 6.9
1646,Freedom Writers,Crime Drama black people based on novel holocaust ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools racial tension gang violence based on true events Double Feature Films Jersey Films Kernos Filmproduktionsgesellschaft & Company 7.5
44944,For Colored Girls,Drama female nudity poem rape love domestic violence womanhood Lions Gate Films 7.0
4108,The Transporter,Action Crime Thriller car journey transportation auto human trafficking TF1 Films Productions Current Entertainment Canal+ EuropaCorp 6.6
8456,Never Back Down,Drama Action rebel martial arts underground fight training champion sport high school party revenge blood nemesis violence club brawl Summit Entertainment Mandalay Pictures Baumgarten Management and Productions (BMP) 6.4
7341,The Rage: Carrie 2,Horror Thriller Science Fiction suicide male nudity female nudity fire nudity asylum telekinesis high school swimming pool party sequel murder prom teacher decapitation blood splatter weightlifting teen suicide woman director United Artists Red Bank Films 5.1
19255,Away We Go,Drama Comedy Romance interracial relationship dead father reference to bob dylan biracial bedtime story unmarried couple medical illustrator disguised voice reference to huckleberry finn student protest sonogram expectant grandmother dead parents testicles Neal Street Productions Focus Features Big Beach Films 6.7
10187,Swing Vote,Drama Comedy usa president presidential election fox news Touchstone Pictures 5.8
31005,Moonlight Mile,Romance Drama Punch Productions Touchstone Pictures Hyde Park Entertainment Reveal Entertainment Gran Via 6.5
49517,Tinker Tailor Soldier Spy,Drama Thriller Mystery spy cold war spying espionage mole british spy StudioCanal Kinowelt Filmproduktion Canal+ CinéCinéma Working Title Films Karla Films 6.6
44857,Molly,Drama Comedy Romance Metro-Goldwyn-Mayer (MGM) Absolute Entertainment (II) Cockamamie Heckerling-Caplan 5.5
50780,The Beaver,Drama puppet woman director Summit Entertainment Participant Media Imagenation Abu Dhabi FZ Anonymous Content 6.3
16363,The Best Little Whorehouse in Texas,Comedy brothel corset crusader musical governor tv reporter madame busty cat house based on stage musical based on adaptation based on article swearing Universal Pictures RKO 5.9
1946,eXistenZ,Action Thriller Science Fiction Horror video game hacker bodyguard pop star virtual reality dystopia virtual fight Alliance Atlantis Communications Natural Nylon Entertainment Serendipity Point Films Téléfilm Canada The Harold Greenberg Fund The Movie Network Union Générale Cinématographique Canadian Television Fund 6.7
85,Raiders of the Lost Ark,Adventure Action saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology  Lucasfilm Paramount Pictures 7.7
772,Home Alone 2: Lost in New York,Comedy Family Adventure Crime holiday new york new york city christmas Twentieth Century Fox Film Corporation Hughes Entertainment 6.3
840,Close Encounters of the Third Kind,Science Fiction Drama indiana obsession extraterrestrial technology evacuation blackout flying saucer secret base light contact beguilement exchange ufo alien vision missing person mother ship escapade obsessive quest life turned upside down Columbia Pictures Corporation EMI Films Julia Phillips and Michael Phillips Productions 7.2
9682,Pulse,Horror Thriller suicide hacker death of a friend website remake Dimension Films 5.0
96,Beverly Hills Cop II,Action Comedy Crime smuggling of arms detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hills buddy cop oil field cement truck playboy mansion shooting range Paramount Pictures Eddie Murphy Productions Don Simpson/Jerry Bruckheimer Films 6.1
10678,Bringing Down the House,Comedy prison ex-boyfriend support escape lawyer Hyde Park Films Touchstone Pictures 5.4
274,The Silence of the Lambs,Crime Drama Thriller based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism Orion Pictures Strong Heart/Demme Production 8.1
8872,Wayne's World,Music Comedy tv show heavy metal television producer woman director Paramount Pictures 6.5
16290,Jackass 3D,Comedy Documentary Action pain stunts stuntman stupidity comedy duringcreditsstinger 3d MTV Films 6.4
579,Jaws 2,Horror Thriller mayor island police chief sailing boat accident dying and death panic current aggression by animal sequel rescue teenager shark great white shark high-tension current tourism Universal Pictures 5.9
